0;Root entity;-1;Root entity;NULL;1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;0;0;0;0;-2;-2;0;0;0;0;0;0;0;0;-10;1;NULL;1;0;0;NULL;0;0;0;0;0;1;-10;0;0;10;10;0;1;0;NULL;NULL;0
83;CONSULTING IT;82;Root entity > Orange > CXMB > SOFRECOM > UA IT > CONSULTING IT;updated from OrangeCarto;6;NULL;"{""0"":""0"",""1"":""1"",""80"":""80"",""81"":""81"",""82"":""82""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
84;TSIOM;83;Root entity > Orange > CXMB > SOFRECOM > UA IT > CONSULTING IT > TSIOM;updated from OrangeCarto;7;NULL;"{""0"":""0"",""1"":""1"",""80"":""80"",""81"":""81"",""82"":""82"",""83"":""83""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
85;SENEGAL;30;Root entity > Orange > MEA > WEA > SENEGAL;updated from OrangeCarto;5;NULL;"{""0"":""0"",""1"":""1"",""29"":""29"",""30"":""30""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
86;DSI;85;Root entity > Orange > MEA > WEA > SENEGAL > DSI;updated from OrangeCarto;6;NULL;"{""0"":""0"",""1"":""1"",""29"":""29"",""30"":""30"",""85"":""85""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
87;OBS;1;Root entity > Orange > OBS;updated from OrangeCarto;3;NULL;"[""0"",""1""]";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
88;EQUANT;87;Root entity > Orange > OBS > EQUANT;updated from OrangeCarto;4;NULL;"{""0"":""0"",""1"":""1"",""87"":""87""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
89;OGSB;88;Root entity > Orange > OBS > EQUANT > OGSB;updated from OrangeCarto;5;NULL;"{""0"":""0"",""1"":""1"",""87"":""87"",""88"":""88""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
90;OBSIT;89;Root entity > Orange > OBS > EQUANT > OGSB > OBSIT;updated from OrangeCarto;6;NULL;"{""0"":""0"",""1"":""1"",""87"":""87"",""88"":""88"",""89"":""89""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
91;OSS;90;Root entity > Orange > OBS > EQUANT > OGSB > OBSIT > OSS;updated from OrangeCarto;7;NULL;"{""0"":""0"",""1"":""1"",""87"":""87"",""88"":""88"",""89"":""89"",""90"":""90""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
92;ICMS;91;Root entity > Orange > OBS > EQUANT > OGSB > OBSIT > OSS > ICMS;updated from OrangeCarto;8;NULL;"{""0"":""0"",""1"":""1"",""87"":""87"",""88"":""88"",""89"":""89"",""90"":""90"",""91"":""91""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
93;IC GROUP;92;Root entity > Orange > OBS > EQUANT > OGSB > OBSIT > OSS > ICMS > IC GROUP;updated from OrangeCarto;9;NULL;"{""0"":""0"",""1"":""1"",""87"":""87"",""88"":""88"",""89"":""89"",""90"":""90"",""91"":""91"",""92"":""92""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
94;IMPLEMENTA;90;Root entity > Orange > OBS > EQUANT > OGSB > OBSIT > IMPLEMENTA;updated from OrangeCarto;7;NULL;"{""0"":""0"",""1"":""1"",""87"":""87"",""88"":""88"",""89"":""89"",""90"":""90""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
95;SERVICES;94;Root entity > Orange > OBS > EQUANT > OGSB > OBSIT > IMPLEMENTA > SERVICES;updated from OrangeCarto;8;NULL;"{""0"":""0"",""1"":""1"",""87"":""87"",""88"":""88"",""89"":""89"",""90"":""90"",""94"":""94""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
96;CRISIS PRB;95;Root entity > Orange > OBS > EQUANT > OGSB > OBSIT > IMPLEMENTA > SERVICES > CRISIS PRB;updated from OrangeCarto;9;NULL;"{""0"":""0"",""1"":""1"",""87"":""87"",""88"":""88"",""89"":""89"",""90"":""90"",""94"":""94"",""95"":""95""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
97;OINIS;8;Root entity > Orange > IMT > OINIS;updated from OrangeCarto;4;NULL;"{""0"":""0"",""1"":""1"",""8"":""8""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
98;ITE;97;Root entity > Orange > IMT > OINIS > ITE;updated from OrangeCarto;5;NULL;"{""0"":""0"",""1"":""1"",""8"":""8"",""97"":""97""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
99;OSIS;98;Root entity > Orange > IMT > OINIS > ITE > OSIS;updated from OrangeCarto;6;NULL;"{""0"":""0"",""1"":""1"",""8"":""8"",""97"":""97"",""98"":""98""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
100;PSI;99;Root entity > Orange > IMT > OINIS > ITE > OSIS > PSI;updated from OrangeCarto;7;NULL;"{""0"":""0"",""1"":""1"",""8"":""8"",""97"":""97"",""98"":""98"",""99"":""99""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
101;ISNS;100;Root entity > Orange > IMT > OINIS > ITE > OSIS > PSI > ISNS;updated from OrangeCarto;8;NULL;"{""0"":""0"",""1"":""1"",""8"":""8"",""97"":""97"",""98"":""98"",""99"":""99"",""100"":""100""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
102;DSI R;4;Root entity > Orange > OF > DTSI > DSI > DSI R;updated from OrangeCarto;6;NULL;"[""0"",""1"",""2"",""3"",""4""]";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
103;DS EXPLOIT;102;Root entity > Orange > OF > DTSI > DSI > DSI R > DS EXPLOIT;updated from OrangeCarto;7;NULL;"{""0"":""0"",""1"":""1"",""2"":""2"",""3"":""3"",""4"":""4"",""102"":""102""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
104;MOA P2EGPS;103;Root entity > Orange > OF > DTSI > DSI > DSI R > DS EXPLOIT > MOA P2EGPS;updated from OrangeCarto;8;NULL;"{""0"":""0"",""1"":""1"",""2"":""2"",""3"":""3"",""4"":""4"",""102"":""102"",""103"":""103""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
105;IC;8;Root entity > Orange > IMT > IC;updated from OrangeCarto;4;NULL;"{""0"":""0"",""1"":""1"",""8"":""8""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
106;CSO;105;Root entity > Orange > IMT > IC > CSO;updated from OrangeCarto;5;NULL;"{""0"":""0"",""1"":""1"",""8"":""8"",""105"":""105""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
107;PM;106;Root entity > Orange > IMT > IC > CSO > PM;updated from OrangeCarto;6;NULL;"{""0"":""0"",""1"":""1"",""8"":""8"",""105"":""105"",""106"":""106""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
108;ITAR;107;Root entity > Orange > IMT > IC > CSO > PM > ITAR;updated from OrangeCarto;7;NULL;"{""0"":""0"",""1"":""1"",""8"":""8"",""105"":""105"",""106"":""106"",""107"":""107""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
109;D2SM;25;Root entity > Orange > OF > DTSI > DESI > D2SM;updated from OrangeCarto;6;NULL;"{""0"":""0"",""1"":""1"",""2"":""2"",""3"":""3"",""25"":""25""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
110;ORE;109;Root entity > Orange > OF > DTSI > DESI > D2SM > ORE;updated from OrangeCarto;7;NULL;"{""0"":""0"",""1"":""1"",""2"":""2"",""3"":""3"",""25"":""25"",""109"":""109""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
111;OP;1;Root entity > Orange > OP;updated from OrangeCarto;3;NULL;"[""0"",""1""]";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
112;OWF;111;Root entity > Orange > OP > OWF;updated from OrangeCarto;4;NULL;"{""0"":""0"",""1"":""1"",""111"":""111""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
113;DSI;112;Root entity > Orange > OP > OWF > DSI;updated from OrangeCarto;5;NULL;"{""0"":""0"",""1"":""1"",""111"":""111"",""112"":""112""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
114;DSESF;113;Root entity > Orange > OP > OWF > DSI > DSESF;updated from OrangeCarto;6;NULL;"{""0"":""0"",""1"":""1"",""111"":""111"",""112"":""112"",""113"":""113""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
115;SCE;87;Root entity > Orange > OBS > SCE;updated from OrangeCarto;4;NULL;"{""0"":""0"",""1"":""1"",""87"":""87""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
116;OGSB;115;Root entity > Orange > OBS > SCE > OGSB;updated from OrangeCarto;5;NULL;"{""0"":""0"",""1"":""1"",""87"":""87"",""115"":""115""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
117;OBSIT;116;Root entity > Orange > OBS > SCE > OGSB > OBSIT;updated from OrangeCarto;6;NULL;"{""0"":""0"",""1"":""1"",""87"":""87"",""115"":""115"",""116"":""116""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
118;OSS;117;Root entity > Orange > OBS > SCE > OGSB > OBSIT > OSS;updated from OrangeCarto;7;NULL;"{""0"":""0"",""1"":""1"",""87"":""87"",""115"":""115"",""116"":""116"",""117"":""117""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
119;ICMS;118;Root entity > Orange > OBS > SCE > OGSB > OBSIT > OSS > ICMS;updated from OrangeCarto;8;NULL;"{""0"":""0"",""1"":""1"",""87"":""87"",""115"":""115"",""116"":""116"",""117"":""117"",""118"":""118""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
120;ITBO1;119;Root entity > Orange > OBS > SCE > OGSB > OBSIT > OSS > ICMS > ITBO1;updated from OrangeCarto;9;NULL;"{""0"":""0"",""1"":""1"",""87"":""87"",""115"":""115"",""116"":""116"",""117"":""117"",""118"":""118"",""119"":""119""}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;09/11/2017 10:24;-2;0;-10;NULL;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;-2;0;09/11/2017 10:24;06/11/2017 16:39;-2
